# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1300
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       2.557947144129e-08      -4.657314451241e-12      -3.492985838431e-12      -3.492985838432e-12      -4.657314451239e-12      -3.492985838432e-12      -3.814751474850e-12       6.458691668922e-01       6.008311216522e-01 
       2.617529387212e-08      -4.876806919144e-12      -3.657605189358e-12      -3.657605189360e-12      -4.876806919142e-12      -3.657605189360e-12      -3.994535173035e-12       6.458691668923e-01       6.008311216523e-01 
       2.678499479023e-08      -5.106643748368e-12      -3.829982811276e-12      -3.829982811278e-12      -5.106643748366e-12      -3.829982811278e-12      -4.182791815879e-12       6.458691668923e-01       6.008311216524e-01 
       2.740889746712e-08      -5.347312453641e-12      -4.010484340231e-12      -4.010484340233e-12      -5.347312453638e-12      -4.010484340233e-12      -4.379920720960e-12       6.458691668922e-01       6.008311216522e-01 
       2.804733270425e-08      -5.599323525556e-12      -4.199492644167e-12      -4.199492644169e-12      -5.599323525553e-12      -4.199492644169e-12      -4.586340025117e-12       6.458691668922e-01       6.008311216522e-01 
       2.870063900842e-08      -5.863211513383e-12      -4.397408635037e-12      -4.397408635039e-12      -5.863211513380e-12      -4.397408635039e-12      -4.802487571368e-12       6.458691668922e-01       6.008311216522e-01 
       2.936916277130e-08      -6.139536158923e-12      -4.604652119193e-12      -4.604652119195e-12      -6.139536158920e-12      -4.604652119195e-12      -5.028821837639e-12       6.458691668922e-01       6.008311216522e-01 
       3.005325845302e-08      -6.428883583800e-12      -4.821662687850e-12      -4.821662687852e-12      -6.428883583796e-12      -4.821662687852e-12      -5.265822909254e-12       6.458691668922e-01       6.008311216522e-01 
       3.075328877018e-08      -6.731867532693e-12      -5.048900649519e-12      -5.048900649522e-12      -6.731867532688e-12      -5.048900649522e-12      -5.513993497260e-12       6.458691668923e-01       6.008311216523e-01 
       3.146962488811e-08      -7.049130675177e-12      -5.286848006383e-12      -5.286848006386e-12      -7.049130675173e-12      -5.286848006386e-12      -5.773860004747e-12       6.458691668921e-01       6.008311216522e-01 
       3.220264661771e-08      -7.381345968919e-12      -5.536009476690e-12      -5.536009476693e-12      -7.381345968914e-12      -5.536009476692e-12      -6.045973643419e-12       6.458691668921e-01       6.008311216521e-01 
       3.295274261680e-08      -7.729218087097e-12      -5.796913565322e-12      -5.796913565326e-12      -7.729218087091e-12      -5.796913565326e-12      -6.330911602788e-12       6.458691668921e-01       6.008311216521e-01 
       3.372031059620e-08      -8.093484913110e-12      -6.070113684832e-12      -6.070113684836e-12      -8.093484913103e-12      -6.070113684835e-12      -6.629278274466e-12       6.458691668922e-01       6.008311216523e-01 
       3.450575753062e-08      -8.474919105738e-12      -6.356189329303e-12      -6.356189329308e-12      -8.474919105732e-12      -6.356189329307e-12      -6.941706534169e-12       6.458691668923e-01       6.008311216524e-01 
       3.530949987442e-08      -8.874329738038e-12      -6.655747303529e-12      -6.655747303534e-12      -8.874329738031e-12      -6.655747303533e-12      -7.268859084118e-12       6.458691668921e-01       6.008311216522e-01 
       3.613196378243e-08      -9.292564013516e-12      -6.969423010137e-12      -6.969423010143e-12      -9.292564013508e-12      -6.969423010142e-12      -7.611429858739e-12       6.458691668921e-01       6.008311216522e-01 
       3.697358533591e-08      -9.730509063142e-12      -7.297881797357e-12      -7.297881797363e-12      -9.730509063133e-12      -7.297881797362e-12      -7.970145496571e-12       6.458691668921e-01       6.008311216522e-01 
       3.783481077373e-08      -1.018909382708e-11      -7.641820370313e-12      -7.641820370319e-12      -1.018909382707e-11      -7.641820370318e-12      -8.345766881579e-12       6.458691668919e-01       6.008311216520e-01 
       3.871609672902e-08      -1.066929102511e-11      -8.001968268831e-12      -8.001968268839e-12      -1.066929102510e-11      -8.001968268837e-12      -8.739090757079e-12       6.458691668920e-01       6.008311216521e-01 
       3.961791047127e-08      -1.117211921985e-11      -8.379089414890e-12      -8.379089414898e-12      -1.117211921984e-11      -8.379089414897e-12      -9.150951415745e-12       6.458691668919e-01       6.008311216520e-01 
       4.054073015406e-08      -1.169864497734e-11      -8.773983733002e-12      -8.773983733011e-12      -1.169864497732e-11      -8.773983733009e-12      -9.582222469253e-12       6.458691668920e-01       6.008311216522e-01 
       4.148504506860e-08      -1.224998512928e-11      -9.187488846960e-12      -9.187488846970e-12      -1.224998512927e-11      -9.187488846968e-12      -1.003381870133e-11       6.458691668918e-01       6.008311216519e-01 
       4.245135590315e-08      -1.282730914207e-11      -9.620481856551e-12      -9.620481856561e-12      -1.282730914205e-11      -9.620481856559e-12      -1.050669800813e-11       6.458691668919e-01       6.008311216520e-01 
       4.344017500850e-08      -1.343184159733e-11      -1.007388119800e-11      -1.007388119801e-11      -1.343184159731e-11      -1.007388119801e-11      -1.100186343006e-11       6.458691668918e-01       6.008311216519e-01 
       4.445202666965e-08      -1.406486478946e-11      -1.054864859210e-11      -1.054864859211e-11      -1.406486478945e-11      -1.054864859211e-11      -1.152036527937e-11       6.458691668918e-01       6.008311216520e-01 
       4.548744738373e-08      -1.472772144552e-11      -1.104579108414e-11      -1.104579108415e-11      -1.472772144550e-11      -1.104579108415e-11      -1.206330336800e-11       6.458691668918e-01       6.008311216520e-01 
       4.654698614451e-08      -1.542181757334e-11      -1.156636318001e-11      -1.156636318002e-11      -1.542181757332e-11      -1.156636318002e-11      -1.263182934043e-11       6.458691668917e-01       6.008311216520e-01 
       4.763120473347e-08      -1.614862544388e-11      -1.211146908291e-11      -1.211146908293e-11      -1.614862544386e-11      -1.211146908293e-11      -1.322714911648e-11       6.458691668918e-01       6.008311216520e-01 
       4.874067801765e-08      -1.690968671407e-11      -1.268226503555e-11      -1.268226503557e-11      -1.690968671404e-11      -1.268226503557e-11      -1.385052544919e-11       6.458691668917e-01       6.008311216519e-01 
       4.987599425447e-08      -1.770661569690e-11      -1.327996177267e-11      -1.327996177269e-11      -1.770661569687e-11      -1.327996177269e-11      -1.450328060335e-11       6.458691668916e-01       6.008311216518e-01 
       5.103775540364e-08      -1.854110278558e-11      -1.390582708919e-11      -1.390582708921e-11      -1.854110278555e-11      -1.390582708921e-11      -1.518679916016e-11       6.458691668915e-01       6.008311216518e-01 
       5.222657744628e-08      -1.941491803913e-11      -1.456118852935e-11      -1.456118852937e-11      -1.941491803910e-11      -1.456118852937e-11      -1.590253095412e-11       6.458691668915e-01       6.008311216518e-01 
       5.344309071159e-08      -2.032991493684e-11      -1.524743620263e-11      -1.524743620265e-11      -2.032991493680e-11      -1.524743620265e-11      -1.665199414832e-11       6.458691668914e-01       6.008311216516e-01 
       5.468794021099e-08      -2.128803430981e-11      -1.596602573236e-11      -1.596602573239e-11      -2.128803430977e-11      -1.596602573238e-11      -1.743677845468e-11       6.458691668914e-01       6.008311216517e-01 
       5.596178598018e-08      -2.229130845769e-11      -1.671848134327e-11      -1.671848134330e-11      -2.229130845764e-11      -1.671848134329e-11      -1.825854850593e-11       6.458691668914e-01       6.008311216517e-01 
       5.726530342903e-08      -2.334186545945e-11      -1.750639909459e-11      -1.750639909462e-11      -2.334186545940e-11      -1.750639909461e-11      -1.911904738653e-11       6.458691668912e-01       6.008311216515e-01 
       5.859918369976e-08      -2.444193368735e-11      -1.833145026551e-11      -1.833145026555e-11      -2.444193368729e-11      -1.833145026554e-11      -2.002010032997e-11       6.458691668912e-01       6.008311216515e-01 
       5.996413403334e-08      -2.559384653359e-11      -1.919538490019e-11      -1.919538490023e-11      -2.559384653352e-11      -1.919538490022e-11      -2.096361859035e-11       6.458691668911e-01       6.008311216514e-01 
       6.136087814450e-08      -2.680004735975e-11      -2.010003551981e-11      -2.010003551986e-11      -2.680004735968e-11      -2.010003551985e-11      -2.195160349641e-11       6.458691668912e-01       6.008311216516e-01 
